id_pesagem,id_animal,brinco,raca,lote,data_pesagem,dias_conf,peso_kg,gmd_periodo,arroba_atual,preco_arroba_rs,valor_mercado_rs
144,17,BR0017,Cruzado Nelore,10,2024-10-21,112,467.4,1.168,15.58,306.3,4772.15
2430,295,BR0295,Nelore,4,2024-10-21,112,471.6,1.158,15.72,306.3,4815.04
558,68,BR0068,Angus,5,2024-10-21,112,483.2,1.357,16.11,306.3,4934.49
604,74,BR0074,Cruzado Nelore,7,2024-10-21,112,455.9,1.37,15.2,306.3,4655.76
3474,419,BR0419,Brahman,1,2024-10-21,112,429.8,1.076,14.33,306.3,4389.28
3637,438,BR0438,Angus,6,2024-10-21,112,553.9,1.704,18.46,306.3,5654.3
597,73,BR0073,Simental,6,2024-10-21,112,457.7,1.339,15.26,306.3,4674.14
1576,194,BR0194,Brahman,4,2024-10-21,112,366.3,0.67,12.21,306.3,3739.92
2448,297,BR0297,Nelore,7,2024-10-21,112,398.1,0.784,13.27,306.3,4064.6
1139,140,BR0140,Nelore,10,2024-10-21,112,396.1,0.744,13.2,306.3,4043.16
3169,384,BR0384,Nelore,5,2024-10-21,112,454.1,1.024,15.14,306.3,4637.38
3844,462,BR0462,Cruzado Nelore,10,2024-10-21,112,447.9,0.986,14.93,306.3,4573.06
2437,296,BR0296,Nelore,9,2024-10-21,112,402.3,0.792,13.41,306.3,4107.48
499,61,BR0061,Cruzado Nelore,6,2024-10-21,112,500.5,1.337,16.68,306.3,5109.08
2672,322,BR0322,Brahman,8,2024-10-21,112,356.3,0.634,11.88,306.3,3638.84
2605,316,BR0316,Brahman,5,2024-10-21,112,332.3,0.504,11.08,306.3,3393.8
3396,410,BR0410,Nelore,10,2024-10-21,112,414.9,0.909,13.83,306.3,4236.13
3527,426,BR0426,Brahman,9,2024-10-21,112,395.6,1.004,13.19,306.3,4040.1
3905,469,BR0469,Cruzado Nelore,8,2024-10-21,112,438.1,0.941,14.6,306.3,4471.98
2892,350,BR0350,Brahman,2,2024-10-21,112,429.9,1.053,14.33,306.3,4389.28
207,25,BR0025,Simental,2,2024-10-21,112,554.2,1.529,18.47,306.3,5657.36
318,38,BR0038,Nelore,3,2024-10-21,112,462.5,1.055,15.42,306.3,4723.15
1374,167,BR0167,Cruzado Nelore,3,2024-10-21,112,460.8,1.147,15.36,306.3,4704.77
2900,351,BR0351,Cruzado Nelore,7,2024-10-21,112,490.7,1.13,16.36,306.3,5011.07
312,37,BR0037,Nelore,1,2024-10-21,112,491.9,1.326,16.4,306.3,5023.32
1268,155,BR0155,Nelore,8,2024-10-21,112,399.2,0.914,13.31,306.3,4076.85
2906,352,BR0352,Cruzado Nelore,4,2024-10-21,112,472.5,1.392,15.75,306.3,4824.23
4083,492,BR0492,Nelore,8,2024-10-21,112,408.7,1.024,13.62,306.3,4171.81
2913,353,BR0353,Simental,4,2024-10-21,112,487.4,1.326,16.25,306.3,4977.38
303,36,BR0036,Brahman,6,2024-10-21,112,415.8,1.154,13.86,306.3,4245.32
1364,166,BR0166,Brahman,5,2024-10-21,112,403.3,0.931,13.44,306.3,4116.67
2919,354,BR0354,Nelore,3,2024-10-21,112,376.7,0.77,12.56,306.3,3847.13
3069,372,BR0372,Nelore,6,2024-10-21,112,470.0,1.344,15.67,306.3,4799.72
296,35,BR0035,Angus,7,2024-10-21,112,476.7,0.858,15.89,306.3,4867.11
1357,165,BR0165,Nelore,8,2024-10-21,112,471.1,1.167,15.7,306.3,4808.91
3076,373,BR0373,Brahman,8,2024-10-21,112,387.0,0.823,12.9,306.3,3951.27
2931,355,BR0355,Brahman,2,2024-10-21,112,395.0,0.826,13.17,306.3,4033.97
2881,349,BR0349,Nelore,4,2024-10-21,112,396.4,0.773,13.21,306.3,4046.22
325,39,BR0039,Brahman,7,2024-10-21,112,375.4,0.951,12.51,306.3,3831.81
1400,171,BR0171,Simental,2,2024-10-21,112,475.0,0.955,15.83,306.3,4848.73
355,43,BR0043,Simental,1,2024-10-21,112,473.5,1.339,15.78,306.3,4833.41
2838,343,BR0343,Nelore,1,2024-10-21,112,432.5,1.073,14.42,306.3,4416.85
199,24,BR0024,Simental,4,2024-10-21,112,451.4,0.969,15.05,306.3,4609.82
1249,153,BR0153,Nelore,2,2024-10-21,112,428.6,0.86,14.29,306.3,4377.03
4145,500,BR0500,Simental,6,2024-10-21,112,454.4,1.275,15.15,306.3,4640.45
2846,344,BR0344,Nelore,9,2024-10-21,112,437.5,0.888,14.58,306.3,4465.85
349,42,BR0042,Simental,10,2024-10-21,112,511.1,1.343,17.04,306.3,5219.35
1393,170,BR0170,Nelore,10,2024-10-21,112,473.7,1.445,15.79,306.3,4836.48
343,41,BR0041,Cruzado Nelore,2,2024-10-21,112,499.8,1.248,16.66,306.3,5102.96
2855,345,BR0345,Brahman,6,2024-10-21,112,413.2,1.268,13.77,306.3,4217.75
3491,421,BR0421,Angus,3,2024-10-21,112,523.4,1.317,17.45,306.3,5344.94
2863,346,BR0346,Nelore,10,2024-10-21,112,493.3,1.368,16.44,306.3,5035.57
336,40,BR0040,Nelore,2,2024-10-21,112,452.6,1.411,15.09,306.3,4622.07
1387,169,BR0169,Cruzado Nelore,3,2024-10-21,112,490.8,1.252,16.36,306.3,5011.07
2869,347,BR0347,Cruzado Nelore,8,2024-10-21,112,522.0,1.286,17.4,306.3,5329.62
4109,495,BR0495,Cruzado Nelore,4,2024-10-21,112,452.4,1.358,15.08,306.3,4619.0
1258,154,BR0154,Nelore,9,2024-10-21,112,391.9,1.102,13.06,306.3,4000.28
2874,348,BR0348,Angus,10,2024-10-21,112,468.8,1.179,15.63,306.3,4787.47
1381,168,BR0168,Nelore,8,2024-10-21,112,491.9,1.496,16.4,306.3,5023.32
2833,342,BR0342,Simental,1,2024-10-21,112,520.5,1.511,17.35,306.3,5314.3
3520,425,BR0425,Nelore,2,2024-10-21,112,467.5,1.19,15.58,306.3,4772.15
212,26,BR0026,Brahman,4,2024-10-21,112,380.8,0.843,12.69,306.3,3886.95
2994,362,BR0362,Nelore,10,2024-10-21,112,450.9,1.337,15.03,306.3,4603.69
223,27,BR0027,Cruzado Nelore,9,2024-10-21,112,479.7,1.176,15.99,306.3,4897.74
1326,162,BR0162,Brahman,3,2024-10-21,112,360.9,0.58,12.03,306.3,3684.79
3496,422,BR0422,Nelore,4,2024-10-21,112,454.2,1.422,15.14,306.3,4637.38
3001,363,BR0363,Simental,5,2024-10-21,112,449.4,1.08,14.98,306.3,4588.37
249,30,BR0030,Brahman,6,2024-10-21,112,362.3,0.793,12.08,306.3,3700.1
1295,158,BR0158,Simental,9,2024-10-21,112,532.2,1.299,17.74,306.3,5433.76
3009,364,BR0364,Nelore,7,2024-10-21,112,449.4,1.022,14.98,306.3,4588.37
1320,161,BR0161,Cruzado Nelore,6,2024-10-21,112,496.9,1.15,16.56,306.3,5072.33
4099,494,BR0494,Nelore,8,2024-10-21,112,404.1,0.906,13.47,306.3,4125.86
3048,369,BR0369,Nelore,9,2024-10-21,112,420.2,1.128,14.01,306.3,4291.26
3017,365,BR0365,Brahman,1,2024-10-21,112,386.5,0.771,12.88,306.3,3945.14
1300,159,BR0159,Cruzado Nelore,5,2024-10-21,112,492.2,1.694,16.41,306.3,5026.38
240,29,BR0029,Cruzado Nelore,5,2024-10-21,112,405.8,1.147,13.53,306.3,4144.24
3028,366,BR0366,Angus,2,2024-10-21,112,467.2,1.223,15.57,306.3,4769.09
1306,160,BR0160,Nelore,1,2024-10-21,112,360.5,0.665,12.02,306.3,3681.73
3042,368,BR0368,Brahman,10,2024-10-21,112,497.0,1.359,16.57,306.3,5075.39
3035,367,BR0367,Angus,5,2024-10-21,112,462.6,1.213,15.42,306.3,4723.15
3890,468,BR0468,Nelore,9,2024-10-21,112,355.7,0.69,11.86,306.3,3632.72
4092,493,BR0493,Angus,2,2024-10-21,112,481.1,1.079,16.04,306.3,4913.05
1278,156,BR0156,Cruzado Nelore,8,2024-10-21,112,425.5,0.973,14.18,306.3,4343.33
3879,467,BR0467,Nelore,3,2024-10-21,112,388.2,0.934,12.94,306.3,3963.52
262,31,BR0031,Nelore,1,2024-10-21,112,425.5,1.325,14.18,306.3,4343.33
3414,412,BR0412,Nelore,3,2024-10-21,112,443.4,1.132,14.78,306.3,4527.11
2942,356,BR0356,Nelore,7,2024-10-21,112,396.3,0.9,13.21,306.3,4046.22
3063,371,BR0371,Angus,7,2024-10-21,112,508.0,1.207,16.93,306.3,5185.66
286,34,BR0034,Nelore,2,2024-10-21,112,419.3,0.845,13.98,306.3,4282.07
1350,164,BR0164,Angus,4,2024-10-21,112,469.6,1.018,15.65,306.3,4793.6
2952,357,BR0357,Brahman,7,2024-10-21,112,364.8,0.762,12.16,306.3,3724.61
5,1,BR0001,Nelore,3,2024-10-21,112,413.1,1.101,13.77,306.3,4217.75
3510,424,BR0424,Nelore,8,2024-10-21,112,405.1,0.796,13.5,306.3,4135.05
280,33,BR0033,Nelore,6,2024-10-21,112,499.2,1.516,16.64,306.3,5096.83
3872,466,BR0466,Cruzado Nelore,8,2024-10-21,112,470.6,1.225,15.69,306.3,4805.85
2965,358,BR0358,Nelore,8,2024-10-21,112,428.2,1.185,14.27,306.3,4370.9
3057,370,BR0370,Simental,3,2024-10-21,112,489.4,1.329,16.31,306.3,4995.75
270,32,BR0032,Nelore,3,2024-10-21,112,415.1,0.923,13.84,306.3,4239.19
1340,163,BR0163,Nelore,7,2024-10-21,112,395.1,0.977,13.17,306.3,4033.97
2973,359,BR0359,Simental,1,2024-10-21,112,521.5,1.214,17.38,306.3,5323.49
1287,157,BR0157,Brahman,6,2024-10-21,112,433.7,0.965,14.46,306.3,4429.1
3406,411,BR0411,Nelore,10,2024-10-21,112,427.1,1.309,14.24,306.3,4361.71
2978,360,BR0360,Nelore,7,2024-10-21,112,410.3,0.971,13.68,306.3,4190.18
3503,423,BR0423,Nelore,3,2024-10-21,112,467.4,1.117,15.58,306.3,4772.15
2987,361,BR0361,Brahman,10,2024-10-21,112,461.6,0.94,15.39,306.3,4713.96
362,44,BR0044,Nelore,3,2024-10-21,112,427.9,1.286,14.26,306.3,4367.84
2826,341,BR0341,Angus,6,2024-10-21,112,476.9,1.001,15.9,306.3,4870.17
3087,374,BR0374,Brahman,1,2024-10-21,112,424.9,1.384,14.16,306.3,4337.21
1477,181,BR0181,Angus,3,2024-10-21,112,502.8,1.207,16.76,306.3,5133.59
4061,489,BR0489,Brahman,3,2024-10-21,112,425.2,1.199,14.17,306.3,4340.27
175,21,BR0021,Nelore,7,2024-10-21,112,425.5,1.05,14.18,306.3,4343.33
457,56,BR0056,Cruzado Nelore,3,2024-10-21,112,406.4,0.722,13.55,306.3,4150.37
2310,279,BR0279,Nelore,3,2024-10-21,112,451.7,1.206,15.06,306.3,4612.88
3119,378,BR0378,Nelore,2,2024-10-21,112,496.1,1.492,16.54,306.3,5066.2
3857,464,BR0464,Simental,4,2024-10-21,112,514.4,1.279,17.15,306.3,5253.04
3560,430,BR0430,Nelore,10,2024-10-21,112,389.3,0.602,12.98,306.3,3975.77
1468,180,BR0180,Nelore,5,2024-10-21,112,439.8,0.947,14.66,306.3,4490.36
2686,323,BR0323,Brahman,4,2024-10-21,112,408.3,1.154,13.61,306.3,4168.74
3113,377,BR0377,Nelore,10,2024-10-21,112,487.6,1.216,16.25,306.3,4977.38
447,55,BR0055,Brahman,5,2024-10-21,112,404.2,0.819,13.47,306.3,4125.86
1205,148,BR0148,Nelore,7,2024-10-21,112,402.0,1.025,13.4,306.3,4104.42
2695,324,BR0324,Nelore,5,2024-10-21,112,428.8,1.219,14.29,306.3,4377.03
1460,179,BR0179,Nelore,10,2024-10-21,112,459.3,1.076,15.31,306.3,4689.45
4069,490,BR0490,Angus,8,2024-10-21,112,465.8,1.058,15.53,306.3,4756.84
2703,325,BR0325,Cruzado Nelore,6,2024-10-21,112,500.4,1.596,16.68,306.3,5109.08
183,22,BR0022,Nelore,3,2024-10-21,112,427.4,1.041,14.25,306.3,4364.78
436,54,BR0054,Brahman,3,2024-10-21,112,369.4,0.939,12.31,306.3,3770.55
2662,321,BR0321,Nelore,10,2024-10-21,112,395.7,0.816,13.19,306.3,4040.1
2709,326,BR0326,Nelore,2,2024-10-21,112,405.0,1.027,13.5,306.3,4135.05
1198,147,BR0147,Angus,10,2024-10-21,112,468.6,1.264,15.62,306.3,4784.41
1483,182,BR0182,Brahman,5,2024-10-21,112,377.1,1.073,12.57,306.3,3850.19
1184,145,BR0145,Angus,8,2024-10-21,112,492.4,1.48,16.41,306.3,5026.38
3595,433,BR0433,Cruzado Nelore,5,2024-10-21,112,416.2,0.864,13.87,306.3,4248.38
1500,184,BR0184,Angus,10,2024-10-21,112,497.3,1.094,16.58,306.3,5078.45
491,60,BR0060,Nelore,10,2024-10-21,112,439.5,1.286,14.65,306.3,4487.3
3133,380,BR0380,Simental,9,2024-10-21,112,492.3,1.141,16.41,306.3,5026.38
486,59,BR0059,Simental,8,2024-10-21,112,551.9,1.588,18.4,306.3,5635.92
3373,407,BR0407,Cruzado Nelore,7,2024-10-21,112,427.6,1.04,14.25,306.3,4364.78
2623,317,BR0317,Cruzado Nelore,8,2024-10-21,112,428.7,1.252,14.29,306.3,4377.03
1493,183,BR0183,Cruzado Nelore,6,2024-10-21,112,461.8,1.182,15.39,306.3,4713.96
168,20,BR0020,Cruzado Nelore,1,2024-10-21,112,481.1,1.257,16.04,306.3,4913.05
1190,146,BR0146,Cruzado Nelore,7,2024-10-21,112,443.5,0.972,14.78,306.3,4527.11
2631,318,BR0318,Brahman,1,2024-10-21,112,398.2,1.086,13.27,306.3,4064.6
3584,432,BR0432,Brahman,7,2024-10-21,112,392.8,0.762,13.09,306.3,4009.47
475,58,BR0058,Nelore,10,2024-10-21,112,374.2,0.892,12.47,306.3,3819.56
2641,319,BR0319,Nelore,8,2024-10-21,112,443.5,1.266,14.78,306.3,4527.11
3919,471,BR0471,Angus,2,2024-10-21,112,421.1,0.95,14.04,306.3,4300.45
2649,320,BR0320,Brahman,10,2024-10-21,112,361.8,0.671,12.06,306.3,3693.98
3125,379,BR0379,Angus,10,2024-10-21,112,454.1,0.816,15.14,306.3,4637.38
468,57,BR0057,Simental,7,2024-10-21,112,481.7,1.171,16.06,306.3,4919.18
3573,431,BR0431,Brahman,1,2024-10-21,112,393.0,0.857,13.1,306.3,4012.53
3552,429,BR0429,Nelore,7,2024-10-21,112,437.8,1.155,14.59,306.3,4468.92
1215,149,BR0149,Nelore,9,2024-10-21,112,387.2,0.894,12.91,306.3,3954.33
1452,178,BR0178,Brahman,1,2024-10-21,112,444.3,1.065,14.81,306.3,4536.3
1426,174,BR0174,Nelore,5,2024-10-21,112,442.6,1.207,14.75,306.3,4517.92
2780,335,BR0335,Simental,2,2024-10-21,112,508.2,1.331,16.94,306.3,5188.72
390,48,BR0048,Brahman,9,2024-10-21,112,453.6,1.139,15.12,306.3,4631.26
14,2,BR0002,Nelore,8,2024-10-21,112,372.4,0.918,12.41,306.3,3801.18
2786,336,BR0336,Brahman,8,2024-10-21,112,435.6,1.144,14.52,306.3,4447.48
3863,465,BR0465,Cruzado Nelore,9,2024-10-21,112,434.4,0.993,14.48,306.3,4435.22
385,47,BR0047,Cruzado Nelore,9,2024-10-21,112,526.7,1.532,17.56,306.3,5378.63
2794,337,BR0337,Cruzado Nelore,5,2024-10-21,112,478.2,1.263,15.94,306.3,4882.42
1417,173,BR0173,Brahman,1,2024-10-21,112,402.6,1.402,13.42,306.3,4110.55
4076,491,BR0491,Nelore,5,2024-10-21,112,476.2,1.384,15.87,306.3,4860.98
2801,338,BR0338,Brahman,2,2024-10-21,112,396.2,1.275,13.21,306.3,4046.22
1241,152,BR0152,Brahman,3,2024-10-21,112,433.8,1.232,14.46,306.3,4429.1
377,46,BR0046,Cruzado Nelore,8,2024-10-21,112,449.5,1.181,14.98,306.3,4588.37
2810,339,BR0339,Simental,9,2024-10-21,112,508.9,1.101,16.96,306.3,5194.85
370,45,BR0045,Cruzado Nelore,6,2024-10-21,112,461.4,1.26,15.38,306.3,4710.89
3389,409,BR0409,Simental,5,2024-10-21,112,480.3,1.309,16.01,306.3,4903.86
2816,340,BR0340,Nelore,2,2024-10-21,112,404.8,0.926,13.49,306.3,4131.99
1407,172,BR0172,Cruzado Nelore,3,2024-10-21,112,392.6,1.061,13.09,306.3,4009.47
3537,427,BR0427,Angus,8,2024-10-21,112,496.3,1.355,16.54,306.3,5066.2
3543,428,BR0428,Nelore,2,2024-10-21,112,435.8,0.998,14.53,306.3,4450.54
3095,375,BR0375,Nelore,1,2024-10-21,112,414.0,1.002,13.8,306.3,4226.94
2772,334,BR0334,Cruzado Nelore,7,2024-10-21,112,440.3,0.912,14.68,306.3,4496.48
1232,151,BR0151,Brahman,6,2024-10-21,112,433.9,0.856,14.46,306.3,4429.1
2719,327,BR0327,Nelore,5,2024-10-21,112,419.2,1.116,13.97,306.3,4279.01
428,53,BR0053,Simental,1,2024-10-21,112,430.4,1.065,14.35,306.3,4395.4
3381,408,BR0408,Angus,6,2024-10-21,112,448.0,1.271,14.93,306.3,4573.06
2728,328,BR0328,Simental,10,2024-10-21,112,460.4,1.034,15.35,306.3,4701.7
3105,376,BR0376,Cruzado Nelore,5,2024-10-21,112,441.3,1.038,14.71,306.3,4505.67
420,52,BR0052,Nelore,6,2024-10-21,112,437.9,1.057,14.6,306.3,4471.98
1447,177,BR0177,Cruzado Nelore,7,2024-10-21,112,531.7,1.678,17.72,306.3,5427.64
2736,329,BR0329,Nelore,2,2024-10-21,112,465.3,1.084,15.51,306.3,4750.71
3913,470,BR0470,Nelore,5,2024-10-21,112,508.7,1.475,16.96,306.3,5194.85
1506,185,BR0185,Brahman,8,2024-10-21,112,456.9,0.995,15.23,306.3,4664.95
415,51,BR0051,Angus,6,2024-10-21,112,540.2,1.378,18.01,306.3,5516.46
191,23,BR0023,Nelore,4,2024-10-21,112,420.2,1.111,14.01,306.3,4291.26
1440,176,BR0176,Nelore,4,2024-10-21,112,472.2,1.295,15.74,306.3,4821.16
2752,331,BR0331,Angus,4,2024-10-21,112,516.4,1.252,17.21,306.3,5271.42
408,50,BR0050,Nelore,1,2024-10-21,112,474.6,1.41,15.82,306.3,4845.67
1226,150,BR0150,Cruzado Nelore,3,2024-10-21,112,510.7,1.334,17.02,306.3,5213.23
2758,332,BR0332,Nelore,8,2024-10-21,112,428.3,1.027,14.28,306.3,4373.96
1434,175,BR0175,Simental,6,2024-10-21,112,491.4,1.429,16.38,306.3,5017.19
2766,333,BR0333,Simental,6,2024-10-21,112,497.7,1.231,16.59,306.3,5081.52
398,49,BR0049,Nelore,4,2024-10-21,112,410.9,0.974,13.7,306.3,4196.31
2744,330,BR0330,Nelore,8,2024-10-21,112,433.5,1.004,14.45,306.3,4426.04
1636,201,BR0201,Nelore,6,2024-10-21,112,479.8,1.328,15.99,306.3,4897.74
3454,416,BR0416,Simental,2,2024-10-21,112,510.8,1.195,17.03,306.3,5216.29
4017,483,BR0483,Simental,7,2024-10-21,112,533.5,1.642,17.78,306.3,5446.01
2009,244,BR0244,Cruzado Nelore,2,2024-10-21,112,367.9,0.617,12.26,306.3,3755.24
2208,267,BR0267,Simental,7,2024-10-21,112,499.4,1.149,16.65,306.3,5099.89
3944,474,BR0474,Angus,1,2024-10-21,112,484.6,1.324,16.15,306.3,4946.74
4124,497,BR0497,Simental,5,2024-10-21,112,504.8,1.348,16.83,306.3,5155.03
916,112,BR0112,Nelore,7,2024-10-21,112,460.5,1.524,15.35,306.3,4701.7
745,91,BR0091,Nelore,5,2024-10-21,112,454.6,1.23,15.15,306.3,4640.45
1012,124,BR0124,Cruzado Nelore,5,2024-10-21,112,481.8,1.364,16.06,306.3,4919.18
1807,221,BR0221,Nelore,9,2024-10-21,112,458.6,1.287,15.29,306.3,4683.33
807,99,BR0099,Angus,2,2024-10-21,112,493.8,1.403,16.46,306.3,5041.7
1686,207,BR0207,Brahman,8,2024-10-21,112,436.7,1.058,14.56,306.3,4459.73
869,107,BR0107,Angus,1,2024-10-21,112,466.3,1.063,15.54,306.3,4759.9
3336,403,BR0403,Angus,7,2024-10-21,112,498.5,1.502,16.62,306.3,5090.71
1932,236,BR0236,Nelore,7,2024-10-21,112,441.2,0.975,14.71,306.3,4505.67
3223,389,BR0389,Nelore,7,2024-10-21,112,432.8,0.854,14.43,306.3,4419.91
3283,396,BR0396,Nelore,6,2024-10-21,112,418.3,1.148,13.94,306.3,4269.82
991,121,BR0121,Simental,2,2024-10-21,112,514.3,1.376,17.14,306.3,5249.98
2197,266,BR0266,Nelore,9,2024-10-21,112,391.7,0.814,13.06,306.3,4000.28
753,92,BR0092,Nelore,3,2024-10-21,112,480.7,1.251,16.02,306.3,4906.93
1724,212,BR0212,Cruzado Nelore,4,2024-10-21,112,452.5,1.125,15.08,306.3,4619.0
1802,220,BR0220,Angus,5,2024-10-21,112,522.5,1.329,17.42,306.3,5335.75
1940,237,BR0237,Brahman,5,2024-10-21,112,349.6,0.838,11.65,306.3,3568.4
2113,255,BR0255,Cruzado Nelore,7,2024-10-21,112,436.8,1.077,14.56,306.3,4459.73
2191,265,BR0265,Cruzado Nelore,1,2024-10-21,112,499.6,1.421,16.65,306.3,5099.89
3769,452,BR0452,Nelore,3,2024-10-21,112,456.9,1.329,15.23,306.3,4664.95
2105,254,BR0254,Cruzado Nelore,10,2024-10-21,112,447.2,1.079,14.91,306.3,4566.93
3813,458,BR0458,Angus,7,2024-10-21,112,467.6,1.03,15.59,306.3,4775.22
1040,128,BR0128,Simental,7,2024-10-21,112,550.2,1.878,18.34,306.3,5617.54
1907,233,BR0233,Cruzado Nelore,5,2024-10-21,112,501.5,1.259,16.72,306.3,5121.34
3820,459,BR0459,Brahman,10,2024-10-21,112,388.7,1.076,12.96,306.3,3969.65
731,89,BR0089,Simental,8,2024-10-21,112,498.0,1.54,16.6,306.3,5084.58
3682,443,BR0443,Brahman,9,2024-10-21,112,427.8,1.149,14.26,306.3,4367.84
58,7,BR0007,Nelore,4,2024-10-21,112,406.0,1.052,13.53,306.3,4144.24
818,101,BR0101,Nelore,10,2024-10-21,112,416.0,0.95,13.87,306.3,4248.38
2229,270,BR0270,Nelore,7,2024-10-21,112,444.7,1.059,14.82,306.3,4539.37
1732,213,BR0213,Brahman,2,2024-10-21,112,358.2,0.426,11.94,306.3,3657.22
1075,132,BR0132,Nelore,7,2024-10-21,112,460.8,1.092,15.36,306.3,4704.77
3800,456,BR0456,Nelore,9,2024-10-21,112,446.2,1.02,14.87,306.3,4554.68
2097,253,BR0253,Nelore,5,2024-10-21,112,443.6,1.187,14.79,306.3,4530.18
3950,475,BR0475,Angus,9,2024-10-21,112,500.8,1.402,16.69,306.3,5112.15
1006,123,BR0123,Simental,5,2024-10-21,112,514.4,1.334,17.15,306.3,5253.04
923,113,BR0113,Nelore,5,2024-10-21,112,456.7,1.153,15.22,306.3,4661.89
3265,394,BR0394,Nelore,4,2024-10-21,112,403.2,0.918,13.44,306.3,4116.67
1814,222,BR0222,Angus,5,2024-10-21,112,510.3,1.382,17.01,306.3,5210.16
2221,269,BR0269,Nelore,7,2024-10-21,112,435.8,1.087,14.53,306.3,4450.54
737,90,BR0090,Cruzado Nelore,2,2024-10-21,112,454.4,1.141,15.15,306.3,4640.45
117,14,BR0014,Simental,1,2024-10-21,112,482.0,1.405,16.07,306.3,4922.24
3956,476,BR0476,Nelore,6,2024-10-21,112,408.9,1.083,13.63,306.3,4174.87
1922,235,BR0235,Brahman,10,2024-10-21,112,399.7,0.921,13.32,306.3,4079.92
2214,268,BR0268,Cruzado Nelore,7,2024-10-21,112,476.1,1.343,15.87,306.3,4860.98
1678,206,BR0206,Nelore,1,2024-10-21,112,431.9,1.189,14.4,306.3,4410.72
813,100,BR0100,Simental,1,2024-10-21,112,527.7,1.331,17.59,306.3,5387.82
3739,448,BR0448,Brahman,4,2024-10-21,112,410.9,0.897,13.7,306.3,4196.31
760,93,BR0093,Nelore,9,2024-10-21,112,460.2,1.316,15.34,306.3,4698.64
2001,243,BR0243,Nelore,10,2024-10-21,112,455.0,1.089,15.17,306.3,4646.57
1776,217,BR0217,Nelore,4,2024-10-21,112,426.5,1.027,14.22,306.3,4355.59
799,98,BR0098,Cruzado Nelore,10,2024-10-21,112,442.0,1.191,14.73,306.3,4511.8
3975,478,BR0478,Angus,1,2024-10-21,112,519.1,1.279,17.3,306.3,5298.99
1988,242,BR0242,Nelore,6,2024-10-21,112,382.2,0.809,12.74,306.3,3902.26
2160,260,BR0260,Simental,8,2024-10-21,112,520.9,1.421,17.36,306.3,5317.37
1717,211,BR0211,Cruzado Nelore,10,2024-10-21,112,472.9,1.341,15.76,306.3,4827.29
781,96,BR0096,Brahman,3,2024-10-21,112,459.9,1.476,15.33,306.3,4695.58
2131,257,BR0257,Angus,9,2024-10-21,112,516.4,1.235,17.21,306.3,5271.42
3690,444,BR0444,Brahman,3,2024-10-21,112,336.7,0.681,11.22,306.3,3436.69
3275,395,BR0395,Brahman,6,2024-10-21,112,428.8,1.145,14.29,306.3,4377.03
891,109,BR0109,Nelore,10,2024-10-21,112,410.3,1.272,13.68,306.3,4190.18
1051,130,BR0130,Simental,2,2024-10-21,112,505.0,1.176,16.83,306.3,5155.03
1961,239,BR0239,Cruzado Nelore,7,2024-10-21,112,417.2,0.813,13.91,306.3,4260.63
1972,240,BR0240,Nelore,2,2024-10-21,112,418.9,1.116,13.96,306.3,4275.95
3232,390,BR0390,Nelore,5,2024-10-21,112,470.3,1.181,15.68,306.3,4802.78
3755,450,BR0450,Nelore,4,2024-10-21,112,505.2,1.437,16.84,306.3,5158.09
2137,258,BR0258,Brahman,9,2024-10-21,112,389.7,1.008,12.99,306.3,3978.84
3316,400,BR0400,Angus,2,2024-10-21,112,477.1,1.08,15.9,306.3,4870.17
2147,259,BR0259,Nelore,3,2024-10-21,112,373.4,0.676,12.45,306.3,3813.44
108,13,BR0013,Nelore,10,2024-10-21,112,422.7,0.953,14.09,306.3,4315.77
1785,218,BR0218,Nelore,5,2024-10-21,112,448.4,1.201,14.95,306.3,4579.19
1981,241,BR0241,Cruzado Nelore,7,2024-10-21,112,443.3,1.369,14.78,306.3,4527.11
3981,479,BR0479,Angus,1,2024-10-21,112,464.1,1.121,15.47,306.3,4738.46
3331,402,BR0402,Angus,9,2024-10-21,112,526.4,1.419,17.55,306.3,5375.56
788,97,BR0097,Brahman,5,2024-10-21,112,374.6,0.867,12.49,306.3,3825.69
1708,210,BR0210,Cruzado Nelore,2,2024-10-21,112,428.6,0.937,14.29,306.3,4377.03
43,5,BR0005,Nelore,7,2024-10-21,112,412.8,0.918,13.76,306.3,4214.69
2165,261,BR0261,Simental,6,2024-10-21,112,505.0,1.418,16.83,306.3,5155.03
774,95,BR0095,Cruzado Nelore,4,2024-10-21,112,457.9,1.149,15.26,306.3,4674.14
3995,481,BR0481,Brahman,7,2024-10-21,112,324.1,0.822,10.8,306.3,3308.04
907,111,BR0111,Nelore,9,2024-10-21,112,419.2,0.993,13.97,306.3,4279.01
997,122,BR0122,Nelore,5,2024-10-21,112,413.8,0.808,13.79,306.3,4223.88
2183,264,BR0264,Cruzado Nelore,1,2024-10-21,112,454.1,1.041,15.14,306.3,4637.38
82,10,BR0010,Cruzado Nelore,4,2024-10-21,112,418.9,1.046,13.96,306.3,4275.95
1694,208,BR0208,Cruzado Nelore,4,2024-10-21,112,466.6,1.272,15.55,306.3,4762.96
3761,451,BR0451,Nelore,3,2024-10-21,112,463.3,1.015,15.44,306.3,4729.27
876,108,BR0108,Brahman,1,2024-10-21,112,341.8,0.577,11.39,306.3,3488.76
3323,401,BR0401,Brahman,2,2024-10-21,112,436.0,1.303,14.53,306.3,4450.54
